Date,Open,High,Low,Close,Volume
21-Feb-07,-,-,-,0.83,-
20-Feb-07,-,-,-,0.82,-
19-Feb-07,-,-,-,0.81,-
18-Feb-07,-,-,-,0.8,-
17-Feb-07,-,-,-,0.8,-
16-Feb-07,-,-,-,0.8,-
15-Feb-07,-,-,-,0.8,-
14-Feb-07,-,-,-,0.8,-
13-Feb-07,-,-,-,0.81,-
12-Feb-07,-,-,-,0.81,-
11-Feb-07,-,-,-,0.81,-
10-Feb-07,-,-,-,0.8,-
9-Feb-07,-,-,-,0.8,-
8-Feb-07,-,-,-,0.79,-
7-Feb-07,-,-,-,0.79,-
6-Feb-07,-,-,-,0.79,-
5-Feb-07,-,-,-,0.79,-
4-Feb-07,-,-,-,0.79,-
3-Feb-07,-,-,-,0.8,-
2-Feb-07,-,-,-,0.8,-
1-Feb-07,-,-,-,0.81,-
31-Jan-07,-,-,-,0.81,-
30-Jan-07,-,-,-,0.81,-
29-Jan-07,-,-,-,0.81,-
28-Jan-07,-,-,-,0.81,-
27-Jan-07,-,-,-,0.81,-
26-Jan-07,-,-,-,0.81,-
25-Jan-07,-,-,-,0.81,-
24-Jan-07,-,-,-,0.81,-
23-Jan-07,-,-,-,0.81,-
22-Jan-07,-,-,-,0.81,-
21-Jan-07,-,-,-,0.81,-
20-Jan-07,-,-,-,0.81,-
19-Jan-07,-,-,-,0.8,-
18-Jan-07,-,-,-,0.8,-
17-Jan-07,-,-,-,0.8,-
16-Jan-07,-,-,-,0.8,-
15-Jan-07,-,-,-,0.8,-
14-Jan-07,-,-,-,0.8,-
13-Jan-07,-,-,-,0.8,-
12-Jan-07,-,-,-,0.8,-
11-Jan-07,-,-,-,0.8,-
10-Jan-07,-,-,-,0.8,-
9-Jan-07,-,-,-,0.81,-
8-Jan-07,-,-,-,0.81,-
7-Jan-07,-,-,-,0.8,-
6-Jan-07,-,-,-,0.79,-
5-Jan-07,-,-,-,0.79,-
4-Jan-07,-,-,-,0.8,-
3-Jan-07,-,-,-,0.81,-
2-Jan-07,-,-,-,0.81,-
1-Jan-07,-,-,-,0.82,-
31-Dec-06,-,-,-,0.82,-
30-Dec-06,-,-,-,0.82,-
29-Dec-06,-,-,-,0.81,-
28-Dec-06,-,-,-,0.8,-
27-Dec-06,-,-,-,0.79,-
26-Dec-06,-,-,-,0.78,-
25-Dec-06,-,-,-,0.77,-
24-Dec-06,-,-,-,0.77,-
23-Dec-06,-,-,-,0.77,-
22-Dec-06,-,-,-,0.77,-
21-Dec-06,-,-,-,0.77,-
20-Dec-06,-,-,-,0.77,-
19-Dec-06,-,-,-,0.77,-
18-Dec-06,-,-,-,0.76,-
17-Dec-06,-,-,-,0.76,-
16-Dec-06,-,-,-,0.76,-
15-Dec-06,-,-,-,0.76,-
14-Dec-06,-,-,-,0.76,-
13-Dec-06,-,-,-,0.76,-
12-Dec-06,-,-,-,0.76,-
11-Dec-06,-,-,-,0.76,-
10-Dec-06,-,-,-,0.76,-
9-Dec-06,-,-,-,0.76,-
8-Dec-06,-,-,-,0.76,-
7-Dec-06,-,-,-,0.76,-
6-Dec-06,-,-,-,0.76,-
5-Dec-06,-,-,-,0.76,-
4-Dec-06,-,-,-,0.76,-
3-Dec-06,-,-,-,0.77,-
2-Dec-06,-,-,-,0.78,-
1-Dec-06,-,-,-,0.79,-
30-Nov-06,-,-,-,0.81,-
29-Nov-06,-,-,-,0.82,-
28-Nov-06,-,-,-,0.82,-
27-Nov-06,-,-,-,0.82,-
26-Nov-06,-,-,-,0.82,-
25-Nov-06,-,-,-,0.81,-
24-Nov-06,-,-,-,0.81,-
23-Nov-06,-,-,-,0.79,-
22-Nov-06,-,-,-,0.78,-
21-Nov-06,-,-,-,0.78,-
20-Nov-06,-,-,-,0.78,-
19-Nov-06,-,-,-,0.78,-
18-Nov-06,-,-,-,0.78,-
17-Nov-06,-,-,-,0.78,-
16-Nov-06,-,-,-,0.79,-
15-Nov-06,-,-,-,0.79,-
14-Nov-06,-,-,-,0.79,-
13-Nov-06,-,-,-,0.78,-
12-Nov-06,-,-,-,0.78,-
11-Nov-06,-,-,-,0.78,-
10-Nov-06,-,-,-,0.78,-
9-Nov-06,-,-,-,0.78,-
8-Nov-06,-,-,-,0.78,-
7-Nov-06,-,-,-,0.79,-
6-Nov-06,-,-,-,0.79,-
5-Nov-06,-,-,-,0.79,-
4-Nov-06,-,-,-,0.79,-
3-Nov-06,-,-,-,0.79,-
2-Nov-06,-,-,-,0.8,-
1-Nov-06,-,-,-,0.8,-
31-Oct-06,-,-,-,0.8,-
30-Oct-06,-,-,-,0.8,-
29-Oct-06,-,-,-,0.8,-
28-Oct-06,-,-,-,0.81,-
27-Oct-06,-,-,-,0.81,-
26-Oct-06,-,-,-,0.81,-
25-Oct-06,-,-,-,0.81,-
24-Oct-06,-,-,-,0.81,-
23-Oct-06,-,-,-,0.81,-
22-Oct-06,-,-,-,0.81,-
21-Oct-06,-,-,-,0.81,-
20-Oct-06,-,-,-,0.81,-
19-Oct-06,-,-,-,0.81,-
18-Oct-06,-,-,-,0.81,-
17-Oct-06,-,-,-,0.82,-
16-Oct-06,-,-,-,0.82,-
15-Oct-06,-,-,-,0.82,-
14-Oct-06,-,-,-,0.82,-
13-Oct-06,-,-,-,0.83,-
12-Oct-06,-,-,-,0.83,-
11-Oct-06,-,-,-,0.83,-
10-Oct-06,-,-,-,0.83,-
9-Oct-06,-,-,-,0.83,-
8-Oct-06,-,-,-,0.83,-
7-Oct-06,-,-,-,0.83,-
6-Oct-06,-,-,-,0.84,-
5-Oct-06,-,-,-,0.85,-
4-Oct-06,-,-,-,0.85,-
3-Oct-06,-,-,-,0.85,-
2-Oct-06,-,-,-,0.85,-
1-Oct-06,-,-,-,0.85,-
30-Sep-06,-,-,-,0.85,-
29-Sep-06,-,-,-,0.85,-
28-Sep-06,-,-,-,0.85,-
27-Sep-06,-,-,-,0.85,-
26-Sep-06,-,-,-,0.85,-
25-Sep-06,-,-,-,0.85,-
24-Sep-06,-,-,-,0.85,-
23-Sep-06,-,-,-,0.85,-
22-Sep-06,-,-,-,0.85,-
21-Sep-06,-,-,-,0.86,-
20-Sep-06,-,-,-,0.86,-
19-Sep-06,-,-,-,0.86,-
18-Sep-06,-,-,-,0.86,-
17-Sep-06,-,-,-,0.86,-
16-Sep-06,-,-,-,0.86,-
15-Sep-06,-,-,-,0.86,-
14-Sep-06,-,-,-,0.86,-
13-Sep-06,-,-,-,0.87,-
12-Sep-06,-,-,-,0.87,-
11-Sep-06,-,-,-,0.88,-
10-Sep-06,-,-,-,0.88,-
9-Sep-06,-,-,-,0.88,-
8-Sep-06,-,-,-,0.88,-
7-Sep-06,-,-,-,0.89,-
6-Sep-06,-,-,-,0.89,-
5-Sep-06,-,-,-,0.89,-
4-Sep-06,-,-,-,0.89,-
3-Sep-06,-,-,-,0.9,-
2-Sep-06,-,-,-,0.91,-
1-Sep-06,-,-,-,0.92,-
31-Aug-06,-,-,-,0.92,-
30-Aug-06,-,-,-,0.93,-
29-Aug-06,-,-,-,0.93,-
28-Aug-06,-,-,-,0.94,-
27-Aug-06,-,-,-,0.94,-
26-Aug-06,-,-,-,0.94,-
25-Aug-06,-,-,-,0.94,-
24-Aug-06,-,-,-,0.94,-
23-Aug-06,-,-,-,0.95,-
22-Aug-06,-,-,-,0.95,-
21-Aug-06,-,-,-,0.95,-
20-Aug-06,-,-,-,0.96,-
19-Aug-06,-,-,-,0.96,-
18-Aug-06,-,-,-,0.96,-
17-Aug-06,-,-,-,0.96,-
16-Aug-06,-,-,-,0.96,-
15-Aug-06,-,-,-,0.96,-
14-Aug-06,-,-,-,0.97,-
13-Aug-06,-,-,-,0.97,-
12-Aug-06,-,-,-,0.97,-
11-Aug-06,-,-,-,0.97,-
10-Aug-06,-,-,-,0.97,-
9-Aug-06,-,-,-,0.97,-
8-Aug-06,-,-,-,0.97,-
7-Aug-06,-,-,-,0.96,-
6-Aug-06,-,-,-,0.96,-
5-Aug-06,-,-,-,0.96,-
4-Aug-06,-,-,-,0.97,-
3-Aug-06,-,-,-,0.97,-
2-Aug-06,-,-,-,0.97,-
1-Aug-06,-,-,-,0.97,-
31-Jul-06,-,-,-,0.97,-
30-Jul-06,-,-,-,0.97,-
29-Jul-06,-,-,-,0.98,-
28-Jul-06,-,-,-,0.98,-
27-Jul-06,-,-,-,0.98,-
26-Jul-06,-,-,-,0.98,-
25-Jul-06,-,-,-,0.98,-
24-Jul-06,-,-,-,0.98,-
23-Jul-06,-,-,-,0.98,-
22-Jul-06,-,-,-,0.98,-
21-Jul-06,-,-,-,0.98,-
20-Jul-06,-,-,-,0.97,-
19-Jul-06,-,-,-,0.97,-
18-Jul-06,-,-,-,0.97,-
17-Jul-06,-,-,-,0.97,-
16-Jul-06,-,-,-,0.96,-
15-Jul-06,-,-,-,0.96,-
14-Jul-06,-,-,-,0.96,-
13-Jul-06,-,-,-,0.97,-
12-Jul-06,-,-,-,0.98,-
11-Jul-06,-,-,-,0.98,-
10-Jul-06,-,-,-,0.98,-
9-Jul-06,-,-,-,0.99,-
8-Jul-06,-,-,-,0.99,-
7-Jul-06,-,-,-,0.99,-
6-Jul-06,-,-,-,0.99,-
5-Jul-06,-,-,-,0.99,-
4-Jul-06,-,-,-,0.98,-
3-Jul-06,-,-,-,0.97,-
2-Jul-06,-,-,-,0.96,-
1-Jul-06,-,-,-,0.96,-
30-Jun-06,-,-,-,0.96,-
29-Jun-06,-,-,-,0.96,-
28-Jun-06,-,-,-,0.96,-
27-Jun-06,-,-,-,0.96,-
26-Jun-06,-,-,-,0.96,-
25-Jun-06,-,-,-,0.96,-
24-Jun-06,-,-,-,0.96,-
23-Jun-06,-,-,-,0.96,-
22-Jun-06,-,-,-,0.96,-
21-Jun-06,-,-,-,0.96,-
20-Jun-06,-,-,-,0.95,-
19-Jun-06,-,-,-,0.95,-
18-Jun-06,-,-,-,0.95,-
17-Jun-06,-,-,-,0.94,-
16-Jun-06,-,-,-,0.94,-
15-Jun-06,-,-,-,0.93,-
